PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,Themes,GameUrl
puzzle_1773927622244_88,"r1bqkbnr/pppp1ppp/2n2n2/4p3/4P3/3P1N2/PPP2PPP/RNBQKB1R b KQkq - 0 4","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O a4 Nc6 Be3 a6",1735,100,50,"endgame","https://lichess.org/puzzle/puzzle_1773927622244_88"
puzzle_1773927622244_89,"rnbqkbnr/pppp1ppp/4p3/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O a4 Nc6 Be3 a6 Qe1 Nh7 Qg3",958,100,50,"sacrifice","https://lichess.org/puzzle/puzzle_1773927622244_89"
puzzle_1773927622244_90,"rnbqkbnr/pppp1ppp/4p3/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3",1342,100,50,"pin","https://lichess.org/puzzle/puzzle_1773927622244_90"
puzzle_1773927622244_91,"rnbqkbnr/pppp1ppp/4p3/8/3PP3/8/PPP2PPP/RNBQKBNR b KQkq d3 0 3","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O a4 Nc6 Be3 a6 Qe1 Nh7 Qg3",1867,100,50,"tactics","https://lichess.org/puzzle/puzzle_1773927622244_91"
puzzle_1773927622244_92,"rnbqkbnr/pp1ppppp/2p5/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3",987,100,50,"tactics","https://lichess.org/puzzle/puzzle_1773927622244_92"
puzzle_1773927622244_93,"rnbqkbnr/pp1ppppp/2p5/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2","e4 c5 Nf3 d6 Be2 Nf6 O-O",1949,100,50,"sacrifice","https://lichess.org/puzzle/puzzle_1773927622244_93"
puzzle_1773927622244_94,"rnbqkbnr/ppp1pppp/8/3p4/4P3/8/PPPP1PPP/RNBQKBNR w KQkq d6 0 2","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O",861,100,50,"fork","https://lichess.org/puzzle/puzzle_1773927622244_94"
puzzle_1773927622244_95,"r1bqkbnr/pppp1ppp/2n5/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 4 4","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O a4 Nc6 Be3 a6 Qe1",1914,100,50,"strategy","https://lichess.org/puzzle/puzzle_1773927622244_95"
puzzle_1773927622244_96,"r1bqkbnr/pppp1ppp/2n5/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 4 4","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O a4 Nc6 Be3 a6 Qe1 Nh7",1900,100,50,"middlegame","https://lichess.org/puzzle/puzzle_1773927622244_96"
puzzle_1773927622244_97,"r1bqkbnr/pppp1ppp/2n5/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 4 4","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O",1295,100,50,"fork","https://lichess.org/puzzle/puzzle_1773927622244_97"
puzzle_1773927622244_98,"rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 1","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7",1727,100,50,"fork","https://lichess.org/puzzle/puzzle_1773927622244_98"
puzzle_1773927622244_99,"rnbqkbnr/ppp1pppp/3p4/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O a4 Nc6 Be3 a6 Qe1",1485,100,50,"opening","https://lichess.org/puzzle/puzzle_1773927622244_99"
puzzle_1773927622244_100,"rnbqkbnr/pp1ppppp/8/2p5/4P3/8/PPPP1PPP/RNBQKBNR w KQkq c6 0 2","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7",2281,100,50,"strategy","https://lichess.org/puzzle/puzzle_1773927622244_100"
puzzle_1773927622244_101,"rnbqkbnr/pp3ppp/4p3/2ppP3/2P5/8/PP1P1PPP/RNBQKBNR w KQkq - 0 4","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O a4 Nc6 Be3 a6 Qe1 Nh7 Qg3",1148,100,50,"skewer","https://lichess.org/puzzle/puzzle_1773927622244_101"
puzzle_1773927622244_102,"rnbqkbnr/pp2pppp/8/2pp4/2P5/8/PP1PPPPP/RNBQKBNR w KQkq d6 0 3","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O a4 Nc6 Be3 a6 Qe1 Nh7",2396,100,50,"opening","https://lichess.org/puzzle/puzzle_1773927622244_102"
puzzle_1773927622244_103,"rnbqkbnr/pp1ppppp/8/2p5/2P5/8/PP1PPPPP/RNBQKBNR w KQkq c6 0 2","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O a4 Nc6 Be3 a6",2163,100,50,"strategy","https://lichess.org/puzzle/puzzle_1773927622244_103"
puzzle_1773927622244_104,"rnbqkbnr/pppp1ppp/8/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq e6 0 3","e4 c5 Nf3 d6 Be2 Nf6 O-O e6",1121,100,50,"tactics","https://lichess.org/puzzle/puzzle_1773927622244_104"
puzzle_1773927622244_105,"rnbqkbnr/pppp1ppp/8/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 3","e4 c5 Nf3 d6 Be2 Nf6 O-O",1264,100,50,"fork","https://lichess.org/puzzle/puzzle_1773927622244_105"
puzzle_1773927622244_106,"rnbqkbnr/pppp1ppp/8/4p3/2B1P3/5N2/PPPP1PPP/RNBQK2R b KQkq - 1 4","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4",875,100,50,"skewer","https://lichess.org/puzzle/puzzle_1773927622244_106"
puzzle_1773927622244_107,"r1bqkbnr/pppp1ppp/2n2n2/4p3/4P3/3P1N2/PPP2PPP/RNBQKB1R w KQkq - 4 4","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O",1966,100,50,"sacrifice","https://lichess.org/puzzle/puzzle_1773927622244_107"
puzzle_1773927622244_108,"r1bqkbnr/pppp1ppp/2n2n2/4p3/4P3/3P1N2/PPP2PPP/RNBQKB1R b KQkq - 0 4","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O",1439,100,50,"endgame","https://lichess.org/puzzle/puzzle_1773927622244_108"
puzzle_1773927622244_109,"rnbqkbnr/pppp1ppp/4p3/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O a4 Nc6",1058,100,50,"sacrifice","https://lichess.org/puzzle/puzzle_1773927622244_109"
puzzle_1773927622244_110,"rnbqkbnr/pppp1ppp/4p3/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4",1303,100,50,"sacrifice","https://lichess.org/puzzle/puzzle_1773927622244_110"
puzzle_1773927622244_111,"rnbqkbnr/pppp1ppp/4p3/8/3PP3/8/PPP2PPP/RNBQKBNR b KQkq d3 0 3","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O a4",1488,100,50,"tactics","https://lichess.org/puzzle/puzzle_1773927622244_111"
puzzle_1773927622244_112,"rnbqkbnr/pp1ppppp/2p5/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2","e4 c5 Nf3 d6 Be2 Nf6",1107,100,50,"sacrifice","https://lichess.org/puzzle/puzzle_1773927622244_112"
puzzle_1773927622244_113,"rnbqkbnr/pp1ppppp/2p5/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7",2395,100,50,"middlegame","https://lichess.org/puzzle/puzzle_1773927622244_113"
puzzle_1773927622244_114,"rnbqkbnr/ppp1pppp/8/3p4/4P3/8/PPPP1PPP/RNBQKBNR w KQkq d6 0 2","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O",1831,100,50,"endgame","https://lichess.org/puzzle/puzzle_1773927622244_114"
puzzle_1773927622244_115,"r1bqkbnr/pppp1ppp/2n5/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 4 4","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4",2029,100,50,"endgame","https://lichess.org/puzzle/puzzle_1773927622244_115"
puzzle_1773927622244_116,"r1bqkbnr/pppp1ppp/2n5/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 4 4","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O a4 Nc6 Be3 a6 Qe1",2228,100,50,"middlegame","https://lichess.org/puzzle/puzzle_1773927622244_116"
puzzle_1773927622244_117,"r1bqkbnr/pppp1ppp/2n5/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 4 4","e4 c5 Nf3 d6 Be2 Nf6 O-O",2339,100,50,"skewer","https://lichess.org/puzzle/puzzle_1773927622244_117"
puzzle_1773927622244_118,"rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 1","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3",853,100,50,"skewer","https://lichess.org/puzzle/puzzle_1773927622244_118"
puzzle_1773927622244_119,"rnbqkbnr/ppp1pppp/3p4/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O",1538,100,50,"fork","https://lichess.org/puzzle/puzzle_1773927622244_119"
puzzle_1773927622244_120,"rnbqkbnr/pp1ppppp/8/2p5/4P3/8/PPPP1PPP/RNBQKBNR w KQkq c6 0 2","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O",2119,100,50,"tactics","https://lichess.org/puzzle/puzzle_1773927622244_120"
puzzle_1773927622244_121,"rnbqkbnr/pp3ppp/4p3/2ppP3/2P5/8/PP1P1PPP/RNBQKBNR w KQkq - 0 4","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7",1327,100,50,"strategy","https://lichess.org/puzzle/puzzle_1773927622244_121"
puzzle_1773927622244_122,"rnbqkbnr/pp2pppp/8/2pp4/2P5/8/PP1PPPPP/RNBQKBNR w KQkq d6 0 3","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O a4 Nc6 Be3 a6 Qe1 Nh7 Qg3",912,100,50,"strategy","https://lichess.org/puzzle/puzzle_1773927622244_122"
puzzle_1773927622244_123,"rnbqkbnr/pp1ppppp/8/2p5/2P5/8/PP1PPPPP/RNBQKBNR w KQkq c6 0 2","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3",2057,100,50,"middlegame","https://lichess.org/puzzle/puzzle_1773927622244_123"
puzzle_1773927622244_124,"rnbqkbnr/pppp1ppp/8/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq e6 0 3","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7",945,100,50,"skewer","https://lichess.org/puzzle/puzzle_1773927622244_124"
puzzle_1773927622244_125,"rnbqkbnr/pppp1ppp/8/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 3","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O a4",1176,100,50,"strategy","https://lichess.org/puzzle/puzzle_1773927622244_125"
puzzle_1773927622244_126,"rnbqkbnr/pppp1ppp/8/4p3/2B1P3/5N2/PPPP1PPP/RNBQK2R b KQkq - 1 4","e4 c5 Nf3 d6 Be2 Nf6 O-O",2148,100,50,"fork","https://lichess.org/puzzle/puzzle_1773927622244_126"
puzzle_1773927622244_127,"r1bqkbnr/pppp1ppp/2n2n2/4p3/4P3/3P1N2/PPP2PPP/RNBQKB1R w KQkq - 4 4","e4 c5 Nf3 d6 Be2 Nf6 O-O e6",874,100,50,"sacrifice","https://lichess.org/puzzle/puzzle_1773927622244_127"
puzzle_1773927622244_128,"r1bqkbnr/pppp1ppp/2n2n2/4p3/4P3/3P1N2/PPP2PPP/RNBQKB1R b KQkq - 0 4","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3",1140,100,50,"strategy","https://lichess.org/puzzle/puzzle_1773927622244_128"
puzzle_1773927622244_129,"rnbqkbnr/pppp1ppp/4p3/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O a4 Nc6 Be3 a6 Qe1 Nh7",1797,100,50,"opening","https://lichess.org/puzzle/puzzle_1773927622244_129"
puzzle_1773927622244_130,"rnbqkbnr/pppp1ppp/4p3/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O a4 Nc6",1731,100,50,"fork","https://lichess.org/puzzle/puzzle_1773927622244_130"
puzzle_1773927622244_131,"rnbqkbnr/pppp1ppp/4p3/8/3PP3/8/PPP2PPP/RNBQKBNR b KQkq d3 0 3","e4 c5 Nf3 d6 Be2 Nf6",1790,100,50,"pin","https://lichess.org/puzzle/puzzle_1773927622244_131"
puzzle_1773927622244_132,"rnbqkbnr/pp1ppppp/2p5/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O a4 Nc6 Be3",1620,100,50,"skewer","https://lichess.org/puzzle/puzzle_1773927622244_132"
puzzle_1773927622244_133,"rnbqkbnr/pp1ppppp/2p5/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O a4",1348,100,50,"tactics","https://lichess.org/puzzle/puzzle_1773927622244_133"
puzzle_1773927622244_134,"rnbqkbnr/ppp1pppp/8/3p4/4P3/8/PPPP1PPP/RNBQKBNR w KQkq d6 0 2","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7",1303,100,50,"middlegame","https://lichess.org/puzzle/puzzle_1773927622244_134"
puzzle_1773927622244_135,"r1bqkbnr/pppp1ppp/2n5/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 4 4","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O a4",2270,100,50,"sacrifice","https://lichess.org/puzzle/puzzle_1773927622244_135"
puzzle_1773927622244_136,"r1bqkbnr/pppp1ppp/2n5/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 4 4","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O a4 Nc6 Be3 a6",1195,100,50,"endgame","https://lichess.org/puzzle/puzzle_1773927622244_136"
puzzle_1773927622244_137,"r1bqkbnr/pppp1ppp/2n5/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 4 4","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O a4 Nc6 Be3 a6",1981,100,50,"pin","https://lichess.org/puzzle/puzzle_1773927622244_137"
puzzle_1773927622244_138,"rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 1","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7",1743,100,50,"pin","https://lichess.org/puzzle/puzzle_1773927622244_138"
puzzle_1773927622244_139,"rnbqkbnr/ppp1pppp/3p4/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O a4 Nc6 Be3 a6 Qe1 Nh7",1853,100,50,"middlegame","https://lichess.org/puzzle/puzzle_1773927622244_139"
puzzle_1773927622244_140,"rnbqkbnr/pp1ppppp/8/2p5/4P3/8/PPPP1PPP/RNBQKBNR w KQkq c6 0 2","e4 c5 Nf3 d6 Be2 Nf6",2056,100,50,"skewer","https://lichess.org/puzzle/puzzle_1773927622244_140"
puzzle_1773927622244_141,"rnbqkbnr/pp3ppp/4p3/2ppP3/2P5/8/PP1P1PPP/RNBQKBNR w KQkq - 0 4","e4 c5 Nf3 d6 Be2 Nf6 O-O e6",1260,100,50,"skewer","https://lichess.org/puzzle/puzzle_1773927622244_141"
puzzle_1773927622244_142,"rnbqkbnr/pp2pppp/8/2pp4/2P5/8/PP1PPPPP/RNBQKBNR w KQkq d6 0 3","e4 c5 Nf3 d6 Be2",1640,100,50,"endgame","https://lichess.org/puzzle/puzzle_1773927622244_142"
puzzle_1773927622244_143,"rnbqkbnr/pp1ppppp/8/2p5/2P5/8/PP1PPPPP/RNBQKBNR w KQkq c6 0 2","e4 c5 Nf3 d6 Be2 Nf6 O-O",1875,100,50,"sacrifice","https://lichess.org/puzzle/puzzle_1773927622244_143"
puzzle_1773927622244_144,"rnbqkbnr/pppp1ppp/8/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq e6 0 3","e4 c5 Nf3 d6 Be2 Nf6",2294,100,50,"fork","https://lichess.org/puzzle/puzzle_1773927622244_144"
puzzle_1773927622244_145,"rnbqkbnr/pppp1ppp/8/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 3","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O a4 Nc6 Be3 a6 Qe1",1505,100,50,"fork","https://lichess.org/puzzle/puzzle_1773927622244_145"
puzzle_1773927622244_146,"rnbqkbnr/pppp1ppp/8/4p3/2B1P3/5N2/PPPP1PPP/RNBQK2R b KQkq - 1 4","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O a4 Nc6 Be3 a6 Qe1 Nh7 Qg3",918,100,50,"middlegame","https://lichess.org/puzzle/puzzle_1773927622244_146"
puzzle_1773927622244_147,"r1bqkbnr/pppp1ppp/2n2n2/4p3/4P3/3P1N2/PPP2PPP/RNBQKB1R w KQkq - 4 4","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O a4 Nc6 Be3 a6",1867,100,50,"sacrifice","https://lichess.org/puzzle/puzzle_1773927622244_147"
puzzle_1773927622244_148,"r1bqkbnr/pppp1ppp/2n2n2/4p3/4P3/3P1N2/PPP2PPP/RNBQKB1R b KQkq - 0 4","e4 c5 Nf3 d6 Be2 Nf6",896,100,50,"strategy","https://lichess.org/puzzle/puzzle_1773927622244_148"
puzzle_1773927622244_149,"rnbqkbnr/pppp1ppp/4p3/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2","e4 c5 Nf3 d6 Be2 Nf6 O-O",1705,100,50,"tactics","https://lichess.org/puzzle/puzzle_1773927622244_149"
puzzle_1773927622244_150,"rnbqkbnr/pppp1ppp/4p3/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O a4 Nc6 Be3 a6 Qe1 Nh7",2399,100,50,"opening","https://lichess.org/puzzle/puzzle_1773927622244_150"
puzzle_1773927622245_151,"rnbqkbnr/pppp1ppp/4p3/8/3PP3/8/PPP2PPP/RNBQKBNR b KQkq d3 0 3","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O",1119,100,50,"fork","https://lichess.org/puzzle/puzzle_1773927622245_151"
puzzle_1773927622245_152,"rnbqkbnr/pp1ppppp/2p5/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O a4 Nc6",1719,100,50,"middlegame","https://lichess.org/puzzle/puzzle_1773927622245_152"
puzzle_1773927622245_153,"rnbqkbnr/pp1ppppp/2p5/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O a4",2138,100,50,"pin","https://lichess.org/puzzle/puzzle_1773927622245_153"
puzzle_1773927622245_154,"rnbqkbnr/ppp1pppp/8/3p4/4P3/8/PPPP1PPP/RNBQKBNR w KQkq d6 0 2","e4 c5 Nf3 d6 Be2",2372,100,50,"opening","https://lichess.org/puzzle/puzzle_1773927622245_154"
puzzle_1773927622245_155,"r1bqkbnr/pppp1ppp/2n5/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 4 4","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O a4 Nc6",1278,100,50,"strategy","https://lichess.org/puzzle/puzzle_1773927622245_155"
puzzle_1773927622245_156,"r1bqkbnr/pppp1ppp/2n5/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 4 4","e4 c5 Nf3 d6 Be2",2172,100,50,"pin","https://lichess.org/puzzle/puzzle_1773927622245_156"
puzzle_1773927622245_157,"r1bqkbnr/pppp1ppp/2n5/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 4 4","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O a4 Nc6 Be3 a6 Qe1 Nh7 Qg3",845,100,50,"fork","https://lichess.org/puzzle/puzzle_1773927622245_157"
puzzle_1773927622245_158,"rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 1","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O a4",1124,100,50,"endgame","https://lichess.org/puzzle/puzzle_1773927622245_158"
puzzle_1773927622245_159,"rnbqkbnr/ppp1pppp/3p4/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O a4 Nc6 Be3",2233,100,50,"opening","https://lichess.org/puzzle/puzzle_1773927622245_159"
puzzle_1773927622245_160,"rnbqkbnr/pp1ppppp/8/2p5/4P3/8/PPPP1PPP/RNBQKBNR w KQkq c6 0 2","e4 c5 Nf3 d6 Be2 Nf6 O-O e6",1581,100,50,"opening","https://lichess.org/puzzle/puzzle_1773927622245_160"
puzzle_1773927622245_161,"rnbqkbnr/pp3ppp/4p3/2ppP3/2P5/8/PP1P1PPP/RNBQKBNR w KQkq - 0 4","e4 c5 Nf3 d6 Be2 Nf6 O-O e6",1883,100,50,"fork","https://lichess.org/puzzle/puzzle_1773927622245_161"
puzzle_1773927622245_162,"rnbqkbnr/pp2pppp/8/2pp4/2P5/8/PP1PPPPP/RNBQKBNR w KQkq d6 0 3","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O a4 Nc6 Be3 a6 Qe1 Nh7",2387,100,50,"opening","https://lichess.org/puzzle/puzzle_1773927622245_162"
puzzle_1773927622245_163,"rnbqkbnr/pp1ppppp/8/2p5/2P5/8/PP1PPPPP/RNBQKBNR w KQkq c6 0 2","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3",1178,100,50,"middlegame","https://lichess.org/puzzle/puzzle_1773927622245_163"
puzzle_1773927622245_164,"rnbqkbnr/pppp1ppp/8/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq e6 0 3","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O",1934,100,50,"strategy","https://lichess.org/puzzle/puzzle_1773927622245_164"
puzzle_1773927622245_165,"rnbqkbnr/pppp1ppp/8/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 3","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O a4 Nc6 Be3",2261,100,50,"pin","https://lichess.org/puzzle/puzzle_1773927622245_165"
puzzle_1773927622245_166,"rnbqkbnr/pppp1ppp/8/4p3/2B1P3/5N2/PPPP1PPP/RNBQK2R b KQkq - 1 4","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O a4 Nc6 Be3 a6 Qe1",1835,100,50,"pin","https://lichess.org/puzzle/puzzle_1773927622245_166"
puzzle_1773927622245_167,"r1bqkbnr/pppp1ppp/2n2n2/4p3/4P3/3P1N2/PPP2PPP/RNBQKB1R w KQkq - 4 4","e4 c5 Nf3 d6 Be2 Nf6 O-O",1730,100,50,"middlegame","https://lichess.org/puzzle/puzzle_1773927622245_167"
puzzle_1773927622245_168,"r1bqkbnr/pppp1ppp/2n2n2/4p3/4P3/3P1N2/PPP2PPP/RNBQKB1R b KQkq - 0 4","e4 c5 Nf3 d6 Be2 Nf6 O-O",2373,100,50,"pin","https://lichess.org/puzzle/puzzle_1773927622245_168"
puzzle_1773927622245_169,"rnbqkbnr/pppp1ppp/4p3/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O a4 Nc6 Be3 a6 Qe1 Nh7",2076,100,50,"middlegame","https://lichess.org/puzzle/puzzle_1773927622245_169"
puzzle_1773927622245_170,"rnbqkbnr/pppp1ppp/4p3/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O a4 Nc6 Be3 a6 Qe1 Nh7",886,100,50,"skewer","https://lichess.org/puzzle/puzzle_1773927622245_170"
puzzle_1773927622245_171,"rnbqkbnr/pppp1ppp/4p3/8/3PP3/8/PPP2PPP/RNBQKBNR b KQkq d3 0 3","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O a4 Nc6 Be3 a6 Qe1 Nh7 Qg3",1246,100,50,"pin","https://lichess.org/puzzle/puzzle_1773927622245_171"
puzzle_1773927622245_172,"rnbqkbnr/pp1ppppp/2p5/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O a4 Nc6 Be3 a6 Qe1 Nh7",1787,100,50,"middlegame","https://lichess.org/puzzle/puzzle_1773927622245_172"
puzzle_1773927622245_173,"rnbqkbnr/pp1ppppp/2p5/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7",2071,100,50,"opening","https://lichess.org/puzzle/puzzle_1773927622245_173"
puzzle_1773927622245_174,"rnbqkbnr/ppp1pppp/8/3p4/4P3/8/PPPP1PPP/RNBQKBNR w KQkq d6 0 2","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O a4 Nc6 Be3 a6 Qe1 Nh7",1534,100,50,"fork","https://lichess.org/puzzle/puzzle_1773927622245_174"
puzzle_1773927622245_175,"r1bqkbnr/pppp1ppp/2n5/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 4 4","e4 c5 Nf3 d6 Be2 Nf6 O-O e6",2232,100,50,"opening","https://lichess.org/puzzle/puzzle_1773927622245_175"
